RecordID_Int,ParcelNumber,StreetNumber,StreetName,Unit,UseCode,Style,Grade,Roof,Flooring,Heating,Fireplace,YearBuilt,TotalRooms,Bedrooms,HalfBathrooms,FullBathrooms,BasementGarage,Basement,FinishedBasement,BasementType,ExternalWalls,NumberOfStories,SquareFootageFinishedLiving
5475,260043150,127,ROY'S PL,,Single Family,2 Story (Avg),C++,Architectural Shingles,Hardwood,Heat Pump,0,2006,5,3,1,2,1,784,,Full Basement,Hardy Board,2.00,1568
5476,260043160,128,ROY'S PL,,Single Family,2 Story (Avg),C++,Architectural Shingles,W/W Carpet,Heat Pump,0,2006,6,3,1,2,0,,,No Basement,Hardy Board,2.00,1568
5477,260043170,130,ROY'S PL,,Single Family,2 Story (Avg),C++,Architectural Shingles,Hardwood,Heat Pump,0,2009,6,3,1,2,0,,,No Basement,Hardy Board,2.00,1638
5478,260043180,132,ROY'S PL,,Single Family,2 Story (Avg),C++,Architectural Shingles,W/W Carpet,Heat Pump,0,2009,6,3,1,2,0,,,No Basement,Hardy Board,2.00,1528
5479,260043200,102,ROY'S PL,,Single Family,2 Story (Avg),C++,Architectural Shingles,Hardwood,Heat Pump,0,2006,5,2,1,2,0,680,,Full Basement,Hardy Board,2.00,1360
5480,260043300,104,ROY'S PL,,Single Family,2 Story (Avg),C++,Architectural Shingles,W/W Carpet,Heat Pump,0,2006,5,3,1,2,0,758,,No Basement,Hardy Board,2.00,1516
5481,260043400,106,ROY'S PL,,Single Family,2 Story (Avg),C +,Architectural Shingles,W/W Carpet,Heat Pump,0,2006,4,2,0,2,0,638,,Full Basement,Vinyl,2.00,1276
5482,260043500,108,ROY'S PL,,Single Family,2 Story (Avg),C++,Architectural Shingles,W/W Carpet,Heat Pump,0,2006,5,3,1,2,0,758,,Full Basement,Hardy Board,2.00,1516
5483,260043600,110,ROY'S PL,,Single Family,2 Story,C++,Architectural Shingles,Hardwood,Heat Pump,0,2006,6,2,1,2,0,680,374,Full Basement,Hardy Board,2.00,1360
5484,260043700,112,ROY'S PL,,Single Family,2 Story,C++,Architectural Shingles,W/W Carpet,Heat Pump,0,2009,6,3,1,2,0,758,,Full Basement,Hardy Board,2.00,1558
5485,260043800,114,ROY'S PL,,Single Family,2 Story (Avg),C++,Architectural Shingles,W/W Carpet,Heat Pump,0,2007,9,3,1,2,0,758,500,Full Basement,Hardy Board,2.00,1516
5486,260043900,116,ROY'S PL,,Single Family,2 Story (Avg),C +,Architectural Shingles,Hardwood,Heat Pump,0,2006,7,3,1,2,0,780,390,Full Basement,Hardy Board,2.00,1560
5487,260043A00,102,HARTMAN'S MILL RD,,Single Family,1 Story,D,Metal,None,Forced Air,0,1950,5,2,0,1,0,486,486,Full Basement,Concrete Block,1.00,486
5488,260043B00,0,ROY'S PL,,Condo Common Area,,,,,,,,,,,,,0,0,,,,
5489,260044000,100,HARTMAN'S MILL RD,,Vacant Land,,,,,,,,,,,,,0,0,,,,
5490,260045000,0,BAYLOR LN,,Vacant Land,,,,,,,,,,,,,0,0,,,,
5491,260045001,162,BAYLOR LN,,Single Family,2 Sty Transitional,C++,Metal,Hardwood,Forced Air,1,2018,7,3,1,2,No dat,1025,,Walkout Basement,Hardy Board,2.0,2050
5492,260045100,141,BAYLOR LN,,Single Family,1.5 Sty (Avg),C++,Architectural Shingles,Hardwood,Forced Air,1,2017,7,3,1,2,No dat,996,,Walkout Basement,Hardy Board,1.90,1855
5493,260045110,164,BAYLOR LN,,Single Family,2 Story (Avg),C++,Shingles,W/W Carpet,Forced Air,0,2010,6,3,1,3,0,692,692,Walkout Basement,Hardy Board,2.0,1704
5494,260045120,166,BAYLOR LN,,Single Family,2 Story (Avg),C++,Architectural Shingles,Hardwood,Forced Air,1,2008,8,3,1,3,0,836,747,Walkout Basement,Hardy Board,2.00,1956
5495,260045130,168,BAYLOR LN,,Single Family,2.5 Story,C++,Architectural Shingles,W/W Carpet,Forced Air,0,2008,6,3,1,2,0,730,,Walkout Basement,Hardy Board,2.75,2002
5496,260045140,170,BAYLOR LN,,Single Family,2 Story (Avg),C++,Architectural Shingles,W/W Carpet,Forced Air,0,2008,No dat,3,1,3,0,610,544,Walkout Basement,Hardy Board,2.00,1540
5497,260045150,172,BAYLOR LN,,Single Family,1.5 Sty (Avg),C++,Architectural Shingles,Hardwood,Heat Pump,1,2009,7,3,1,3,0,936,936,Full Basement,Hardy Board,1.90,1790
5498,260045160,174,BAYLOR LN,,Single Family,2 Story (Avg),C++,Architectural Shingles,Hardwood,Heat Pump,0,2008,8,3,2,2,0,836,752,Full Basement,Hardy Board,2.00,1956
5499,260045170,176,BAYLOR LN,,Single Family,2 Story (Avg),C++,Architectural Shingles,W/W Carpet,Heat Pump,0,2008,7,3,1,2,1,833,263,Walkout Basement,Hardy Board,2.00,1750
5500,260045180,178,BAYLOR LN,,Single Family,2 Story (Avg),C++,Architectural Shingles,Pre-Fab Wd,Heat Pump,No dat,2017,7,3,1,3,No dat,610,610,Full Basement,Hardy Board,2.00,1220
5501,260045190,100,BAYLOR PL,,Single Family,2 Story,C++,Architectural Shingles,Hardwood,Forced Air,1,2009,9,4,1,3,0,1037,722,Full Basement,Hardy Board,2.00,2696
5502,260045200,143,BAYLOR LN,,Single Family,2.5 Story (Avg),C++,Architectural Shingles,W/W Carpet,Heat Pump,1,2017,7,3,1,2,No dat,1020,,Full Basement,Hardy Board,2.5,2550
5503,260045201,102,BAYLOR PL,,Single Family,2 Sty No Bsmt,C++,Architectural Shingles,W/W Carpet,Forced Air,1,2009,7,3,1,2,0,,,No Basement,Hardy Board,2.00,1870
5504,260045210,104,BAYLOR PL,,Single Family,2 Story (Avg),C++,Architectural Shingles,W/W Carpet,Heat Pump,1,2009,12,5,1,3,0,896,896,Walkout Basement,Hardy Board,2.00,2079
5505,260045220,105,BAYLOR PL,,Single Family,2 Story (Avg),C++,Architectural Shingles,Hardwood,Forced Air,1,2009,7,3,1,2,0,,,No Basement,Hardy Board,2.00,1926
5506,260045230,103,BAYLOR PL,,Single Family,1.5 Story,C++,Architectural Shingles,Hardwood,Forced Air,1,2009,8,3,1,2,0,,,No Basement,Hardy Board,1.75,2013
5507,260045240,101,BAYLOR PL,,Single Family,1.5 Sty (Avg),C++,Architectural Shingles,Hardwood,Forced Air,1,2008,7,3,1,2,0,,,No Basement,Hardy Board,1.5,2218
5508,260045250,146,BAYLOR LN,,Single Family,2 Story (Avg),C++,Architectural Shingles,W/W Carpet,Heat Pump,1,2007,8,3,1,2,0,912,912,Walkout Basement,Hardy Board,2.00,1825
5509,260045260,144,BAYLOR LN,,Single Family,2 Story (Avg),C++,Architectural Shingles,Hardwood,Heat Pump,1,2008,10,5,1,4,0,896,847,Walkout Basement,Hardy Board,2.00,2097
5510,260045270,142,BAYLOR LN,,Single Family,2 Story (Avg),C++,Architectural Shingles,W/W Carpet,Forced Air,1,2008,7,3,1,2,0,936,,Walkout Basement,Hardy Board,2.00,1818
5511,260045280,140,BAYLOR LN,,Single Family,2 Story (Avg),C++,Architectural Shingles,W/W Carpet,Forced Air,1,2007,6,3,1,2,0,960,,Walkout Basement,Hardy Board,2.00,2020
5512,260045290,138,BAYLOR LN,,Single Family,2 Story (Avg),C++,Architectural Shingles,Hardwood,Heat Pump,1,2008,9,4,1,3,0,936,872,Full Basement,Hardy Board,1.9,1790
5513,260045300,145,BAYLOR LN,,Single Family,2 Story (Avg),C++,Architectural Shingles,Hardwood,Heat Pump,1,2017,8,4,1,3,No dat,996,808,Full Basement,Hardy Board,1.90,1855
5514,260045400,147,BAYLOR LN,,Single Family,2 Story (Avg),C++,Architectural Shingles,Hardwood,Forced Air,0,2010,8,5,1,4,0,1098,808,Full Basement,Hardy Board,2.00,2308
5515,260045500,152,BAYLOR LN,,Single Family,2 Story (Avg),C++,Architectural Shingles,W/W Carpet,Forced Air,0,2009,8,3,1,3,0,1011,200,Full Basement,Hardy Board,2.00,1744
5516,260045600,154,BAYLOR LN,,Single Family,2 Story (Avg),C++,Architectural Shingles,W/W Carpet,Heat Pump,1,2008,6,3,1,2,0,936,468,Walkout Basement,Hardy Board,1.90,1810
5517,260045700,156,BAYLOR LN,,Single Family,2 Story (Avg),C++,Architectural Shingles,Hardwood,Heat Pump,1,2008,6,3,1,2,0,960,,Walkout Basement,Hardy Board,1.90,1863
5518,260045800,158,BAYLOR LN,,Single Family,2 Story (Avg),C++,Architectural Shingles,W/W Carpet,Forced Air,1,2008,8,3,1,2,0,936,,Walkout Basement,Hardy Board,2.00,1983
5519,260045900,160,BAYLOR LN,,Single Family,2 Story,C++,Architectural Shingles,Hardwood,Forced Air,1,2010,10,4,1,3,0,1052,1000,Full Basement,Hardy Board,2.00,2484
5520,260046000,129,BAYLOR LN,,Single Family,1 Story,C,Shingles,W/W Carpet,Baseboard,0,1993,5,3,0,1,0,0,0,No Basement,Vinyl,1.00,1288
5521,260046100,131,BAYLOR LN,,Single Family,1 Story,C,Shingles,W/W Carpet,Baseboard,0,1993,5,3,0,1,0,0,0,No Basement,Aluminum,1.00,960
5522,260046200,133,BAYLOR LN,,Single Family,1 Story,C,Shingles,W/W Carpet,Baseboard,0,1994,5,3,0,1,0,0,0,No Basement,Aluminum,1.00,960
5523,260046300,137,BAYLOR LN,,Single Family,Contemporary,B -,Rubber,Hardwood,Heat Pump,No dat,2016,6,3,1,2,No dat,849,,Full Basement,Cedar,2,1677
5524,260047000,810,RAYMOND RD,,Single Family,1 Story,C,Shingles,Hardwood,Heat Pump,0,1973,6,4,1,1,0,1111,935,Full Basement,Vinyl,1.00,1111
5525,260048000,812,RAYMOND RD,,Vacant Land,,,,,,,,,,,,,0,0,,,,
5526,260048100,814,RAYMOND RD,,Single Family,1 Story,C,Shingles,Hardwood,Baseboard,0,1973,6,3,0,1,0,988,911,Full Basement,Wood,1.00,988
5527,260049000,816,RAYMOND RD,,Single Family,1 Story,C,Shingles,Hardwood,Baseboard,0,1971,6,3,1,1,0,1357,0,Full Basement,Wood,1.00,1357
5528,260050000,100,BAYLOR LN,,Single Family,1 Story,C -,Shingles,W/W Carpet,Heat Pump,0,1987,6,4,1,2,0,1056,578,Partial Basement,Hardy Board,1.00,1536
5529,260050100,902,RAYMOND RD,,Single Family,2 Story,C,Shingles,Hardwood,Forced Air,0,1996,6,3,1,2,0,0,0,No Basement,Vinyl,2.00,1744
5530,260051000,904,RAYMOND RD,,Single Family,1 Story,C,Shingles,W/W Carpet,Heat Pump,0,1992,7,4,0,2,0,958,958,Full Basement,Wood,1.00,958
5532,260052000,903,WOODFOLK DR,,Vacant Land,,,,,,,,,,,,,0,0,,,,
5531,260052000,903,WOODFOLK DR,,Vacant Land,No Style,C,N/A,None,Not Applicable,0,0,0,0,0,0,0,,,N/A,Not Applicable,0,530
5533,260053000,906-908,RAYMOND RD,,Single Family,1 Story,C,Shingles,Hardwood,Gas Wall Unit,0,1959,4,2,0,1,0,0,0,No Basement,Concrete Block,1.00,624
5534,260054000,910,RAYMOND RD,,Single Family,2 Story,C,Shingles,Tile,Forced Air,0,1995,7,4,1,3,0,716,632,Full Basement,Vinyl,2.00,1348
5535,260055000,912,RAYMOND RD,,Single Family,1 Story,C,Shingles,Hardwood,Forced Air,0,1942,4,2,0,1,0,0,0,No Basement,Stucco,1.00,980
5536,260056000,914,RAYMOND RD,,Vacant Land,,,,,,,,,,,,,0,0,,,,
5537,260057000,916,RAYMOND RD,,Single Family,1 Story,C,Shingles,Hardwood,Forced Air,1,1956,7,3,0,1,0,442,442,Partial Basement,Concrete Block,1.00,1288
5538,260057100,918,RAYMOND RD,,Vacant Land,,,,,,,,,,,,,0,0,,,,
5539,260058000,920,RAYMOND RD,,Single Family,1 Story,C,Shingles,Hardwood,Forced Air,0,1920,5,3,0,1,0,0,0,No Basement,Stucco,1.00,1131
5540,260059000,902,WOODFOLK DR,,Vacant Land,,,,,,,,,,,,,0,0,,,,
5541,260059100,906,WOODFOLK DR,,Single Family,1 Story,C,Shingles,W/W Carpet,Baseboard,0,1979,5,3,1,1,0,1106,0,Full Basement,Vinyl,1.00,1106
5542,260059200,900,WOODFOLK DR,,Vacant Land,,,,,,,,,,,,,0,0,,,,
5543,260060000,908,WOODFOLK DR,,Single Family,1 Sty No Bsmt,C,Architectural Shingles,Hardwood,Forced Air,0,1961,5,2,0,1,0,,,No Basement,Vinyl,1.00,744
5544,260062000,912,WOODFOLK DR,,Single Family,1 Story,D,Shingles,Hardwood,Radiant,0,1920,7,4,1,1,0,0,0,No Basement,Stucco,1.00,2920
5545,260063000,916,WOODFOLK DR,,Single Family,2 Sty No Bsmt,C +,Architectural Shingles,W/W Carpet,Heat Pump,1,1965,4,3,0,2,0,,,No Basement,Vinyl,2.0,1520
5546,260064000,918,WOODFOLK DR,,Vacant Land,,,,,,,,,,,,,0,0,,,,
5547,260065000,920,WOODFOLK DR,,Vacant Land,,,,,,,,,,,,,0,0,,,,
5548,260067000,0,CHARLEY CLOSE,,Vacant Land,,,,,,,,,,,,,0,0,,,,
5549,260067100,0,CHARLEY CLOSE,,Vacant Land,,,,,,,,,,,,,0,0,,,,
5550,260067200,0,CHARLEY CLOSE,,Vacant Land,,,,,,,,,,,,,0,0,,,,
5551,260067300,0,CHARLEY CLOSE,,Vacant Land,,,,,,,,,,,,,0,0,,,,
5552,260067400,0,CHARLEY CLOSE,,Vacant Land,,,,,,,,,,,,,0,0,,,,
5553,260067500,0,CHARLEY CLOSE,,Vacant Land,,,,,,,,,,,,,0,0,,,,
5554,260067600,0,CHARLEY CLOSE,,Vacant Land,,,,,,,,,,,,,0,0,,,,
5555,260068000,1320,6TH ST SE,,Vacant Land,,,,,,,,,,,,,0,0,,,,
5556,260069000,500,ROUGEMONT AVE,,Single Family,1 Story,C,N/A,Hardwood,Baseboard,0,1971,9,5,0,2,0,1026,1026,Full Basement,Aluminum,1.00,1026
5557,260070000,502,ROUGEMONT AVE,,Single Family,1 Story,C,Shingles,Hardwood,Baseboard,0,1971,9,4,0,2,0,1012,880,Full Basement,Vinyl,1.00,1012
5558,260071000,508,ROUGEMONT AVE,,Single Family,1 Story,C,Shingles,Hardwood,Baseboard,0,1971,6,3,0,1,0,0,0,No Basement,Aluminum,1.00,1098
5559,260072000,510,ROUGEMONT AVE,,Single Family,1 Story,C,Shingles,Hardwood,Baseboard,0,1971,7,5,0,1,0,1021,,Partial Basement,Aluminum,1.00,1217
5560,260073000,512,ROUGEMONT AVE,,Single Family,1 Story,C,Shingles,Hardwood,Baseboard,0,1971,7,4,0,1,0,1020,765,Full Basement,Aluminum,1.00,1020
5561,260074000,514,ROUGEMONT AVE,,Single Family,1 Story,C,Shingles,Hardwood,Baseboard,0,1971,6,3,0,1,0,0,0,No Basement,Aluminum,1.00,978
5562,260075000,516,ROUGEMONT AVE,,Single Family,1 Story,C,Shingles,Hardwood,Baseboard,0,1971,5,3,0,1,0,0,0,No Basement,Aluminum,1.00,978
5563,260076000,1605,6TH ST SE,,Single Family,1 Story,C,Shingles,Hardwood,Baseboard,0,1971,5,3,0,1,0,0,0,No Basement,Aluminum,1.00,978
5564,260077000,1603,6TH ST SE,,Single Family,1 Story,C,Shingles,Hardwood,Baseboard,0,1971,5,3,0,1,0,0,0,No Basement,Aluminum,1.00,966
5565,260078000,1601,6TH ST SE,,Single Family,1 Story,C,Shingles,Hardwood,Baseboard,0,1971,7,3,0,1,0,1017,624,Full Basement,Aluminum,1.00,1017
5566,260079000,521,ROUGEMONT AVE,,Single Family,1 Story,C,Shingles,Hardwood,Baseboard,0,1971,6,3,0,1,0,1023,,Full Basement,Aluminum,1.00,1023
5567,260080000,519,ROUGEMONT AVE,,Single Family,1 Story,C,Shingles,Hardwood,Heat Pump,0,1971,5,3,0,1,0,,,No Basement,Aluminum,1.00,978
5568,260081000,517,ROUGEMONT AVE,,Single Family,1 Story,C,Shingles,Hardwood,Baseboard,0,1971,5,3,0,1,0,0,0,No Basement,Aluminum,1.00,982
5569,260082000,515,ROUGEMONT AVE,,Single Family,1 Story,C,Shingles,Hardwood,Baseboard,0,1971,7,3,0,1,0,1028,783,Full Basement,Aluminum,1.00,1028
5570,260083000,513,ROUGEMONT AVE,,Single Family,1 Story,C,Shingles,Hardwood,Heat Pump,0,1971,5,3,0,1,0,,,No Basement,Aluminum,1.00,1000
5571,260084000,511,ROUGEMONT AVE,,Single Family,1 Story,C,Shingles,Hardwood,Heat Pump,0,1971,6,4,0,1,0,1026,0,Full Basement,Vinyl,1.00,1026
5572,260085000,509,ROUGEMONT AVE,,Single Family,1 Story,C,Shingles,Hardwood,Baseboard,0,1971,5,3,0,1,0,,,No Basement,Aluminum,1.00,1236
5573,260086000,507,ROUGEMONT AVE,,Single Family,1 Story,C,Architectural Shingles,Hardwood,Heat Pump,0,2011,5,2,0,1,0,,,No Basement,Vinyl,0,1072
5574,260087000,505,ROUGEMONT AVE,,Single Family,1 Story,C,Shingles,Hardwood,Baseboard,0,1971,5,3,0,1,0,,,No Basement,Aluminum,1.00,984
5575,260087001,0,ROUGEMONT AVE,,Vacant Land,No data,No data,No data,No data,No data,No dat,,No dat,No dat,No dat,No dat,No dat,0,0,No data,No data,No dat,
5576,260088000,101,HARTMAN'S MILL RD,,Single Family,1 Story,C,Shingles,Hardwood,Baseboard,0,1971,6,3,0,1,0,1017,0,Full Basement,Aluminum,1.00,1017
5577,260089000,103,HARTMAN'S MILL RD,,Single Family,1 Story,D,Shingles,Hardwood,Heat Pump,0,1971,5,3,0,1,0,,,No Basement,Aluminum,1.00,882
5578,260090000,105,HARTMAN'S MILL RD,,Single Family,1 Story,C,Shingles,Hardwood,Baseboard,0,1971,5,3,0,1,0,0,0,No Basement,Aluminum,1.00,924
5579,260091000,107,HARTMAN'S MILL RD,,Single Family,1 Story,C,Shingles,Hardwood,Baseboard,0,1967,6,3,0,3,0,507,0,Partial Basement,Aluminum,1.00,1673
5580,260092000,109,HARTMAN'S MILL RD,,Single Family,1 Story,C,Shingles,Hardwood,Baseboard,0,1968,7,3,0,2,0,1402,442,Full Basement,Wood,1.00,1696
5581,260093000,111,HARTMAN'S MILL RD,,Single Family,1 Story,C,Shingles,Hardwood,Baseboard,1,1967,7,4,0,3,0,2216,390,Partial Basement,Aluminum,1.00,2505
5582,260094000,113,HARTMAN'S MILL RD,,Single Family,1 Story,C,Shingles,Hardwood,Floor Furnace,0,1959,5,3,0,1,0,,,No Basement,Concrete Block,1.00,840
5583,260095T00,1515,6TH ST SE,,Vacant Land,No data,No data,No data,No data,No data,No dat,,No dat,No dat,No dat,No dat,No dat,0,0,No data,No data,No dat,
5584,260098000,1314,6TH ST SE,,Single Family,1 Story,C,Shingles,Hardwood,Forced Air,0,1947,5,2,0,1,1,1074,0,Partial Basement,Concrete Block,1.00,948
5585,260098100,1509,6TH ST SE,,Single Family,1 Story,C,Shingles,Hardwood,Baseboard,0,1972,5,3,2,1,0,1059,0,Full Basement,Wood,1.00,1059
5586,260099000,1309,6TH ST SE,,Single Family,1 Story,C,Shingles,Hardwood,Forced Air,0,1972,5,3,1,1,0,1056,348,Full Basement,Wood,1.00,1056
5587,260100000,516,ROCKLAND AVE,,Single Family,1 Story,C,Shingles,Hardwood,Forced Air,0,1964,5,3,0,1,0,0,0,No Basement,Asbestos,1.00,960
5588,260101000,514,ROCKLAND AVE,,Single Family,1 Story,C,Shingles,Hardwood,Forced Air,0,1964,5,1,0,1,0,0,0,No Basement,Asbestos,1.00,960
5589,260102000,512,ROCKLAND AVE,,Single Family,1 Story,C,Shingles,Hardwood,Forced Air,0,1964,5,3,0,1,0,0,0,No Basement,Asbestos,1.00,1204
5590,260103000,510,ROCKLAND AVE,,Duplex,1 Story,C,Shingles,W/W Carpet,Hot Water Radiator,0,1969,8,4,0,2,0,0,0,No Basement,Wood,1.00,1277
5591,260104000,508,ROCKLAND AVE,,Single Family Attached,1 Sty Attached,C -,Shingles,W/W Carpet,Heat Pump,0,1969,4,2,0,1,0,,,No Basement,Wood,1.00,718
5592,260104100,506,ROCKLAND AVE,,Single Family Attached,1 Sty Attached,C -,Shingles,W/W Carpet,Heat Pump,0,1970,4,2,0,1,0,,,No Basement,Wood,1.00,718
5593,260105000,1504,ROSA TER,,Single Family Attached,1 Sty Attached,C -,Shingles,W/W Carpet,Heat Pump,0,1969,4,2,0,1,0,,,No Basement,Wood,1.00,718
5594,260105100,1506,ROSA TER,,Single Family Attached,1 Sty Attached,C -,Shingles,W/W Carpet,Heat Pump,0,1969,4,2,0,1,0,,,No Basement,Wood,1.00,718
5595,260106000,1508,ROSA TER,,Single Family Attached,1 Sty Attached,C -,Shingles,W/W Carpet,Heat Pump,0,1969,4,2,0,1,0,,,No Basement,Wood,1.00,718
5596,260106100,1510,ROSA TER,,Single Family Attached,1 Sty Attached,C -,Shingles,W/W Carpet,Heat Pump,0,1969,4,2,0,1,0,,,No Basement,Wood,1.00,718
5597,260107000,1512,ROSA TER,,Single Family Attached,1 Sty Attached,C -,Shingles,W/W Carpet,Heat Pump,0,1969,4,2,0,1,0,,,No Basement,Wood,1.00,718
5598,260107100,1514,ROSA TER,,Single Family Attached,1 Sty Attached,C -,Shingles,W/W Carpet,Heat Pump,0,1969,4,2,0,1,0,,,No Basement,Wood,1.00,718
5599,260108000,1516,ROSA TER,,Single Family Attached,1 Sty Attached,C -,Shingles,W/W Carpet,Heat Pump,0,1969,4,2,0,1,0,,,No Basement,Wood,1.00,718
5600,260108100,1518,ROSA TER,,Single Family Attached,1 Sty Attached,C -,Shingles,W/W Carpet,Heat Pump,0,1969,4,2,0,1,0,,,No Basement,Wood,1.00,718
5601,260109000,1501,ROSA TER,,Duplex,1 Story,C,Shingles,W/W Carpet,Baseboard,0,1970,8,4,0,2,0,788,788,Full Basement,Concrete Block,1.00,788
5602,260110000,1503,ROSA TER,,Single Family Attached,1 Sty Attached,C -,Shingles,W/W Carpet,Heat Pump,0,1970,4,2,0,1,0,638,324,Full Basement,Wood,1.00,638
5603,260110100,1505,ROSA TER,,Single Family Attached,1 Sty Attached,C -,Shingles,W/W Carpet,Heat Pump,0,1970,4,2,0,1,0,638,324,Full Basement,Wood,1.00,638
5604,260111000,1507,ROSA TER,,Single Family Attached,1 Sty Attached,C -,Shingles,W/W Carpet,Heat Pump,0,1970,4,2,0,1,0,638,324,Full Basement,Wood,1.00,638
5605,260111100,1509,ROSA TER,,Single Family Attached,1 Sty Attached,C -,Shingles,W/W Carpet,Heat Pump,0,1970,4,2,0,1,0,638,324,Full Basement,Wood,1.00,638
5606,260112000,1511,ROSA TER,,Single Family Attached,1 Sty Attached,C -,Shingles,Hardwood,Heat Pump,0,1970,6,3,0,2,0,639,600,Full Basement,Wood,1.00,638
5607,260112100,1513,ROSA TER,,Single Family Attached,1 Sty Attached,C -,Shingles,Hardwood,Heat Pump,0,1970,4,2,0,1,0,638,324,Full Basement,Wood,1.00,638
5608,260113000,1515,ROSA TER,,Single Family Attached,1 Sty Attached,C -,Shingles,Hardwood,Heat Pump,0,1970,4,2,0,1,0,638,324,Full Basement,Wood,1.00,638
5609,260113100,1517,ROSA TER,,Single Family Attached,1 Sty Attached,C -,Shingles,W/W Carpet,Heat Pump,0,1970,4,2,0,1,0,638,320,Full Basement,Wood,1.00,638
5610,260114000,1519,ROSA TER,,Duplex,1 Story,C,Shingles,W/W Carpet,Baseboard,0,1970,8,4,0,2,0,788,674,Full Basement,Wood,1.00,788
5611,260115001,0,1ST ST S,,Vacant Land,No data,No data,No data,No data,No data,No dat,,No dat,No dat,No dat,No dat,No dat,0,0,No data,No data,No dat,
5612,260115002,0,1ST ST S,,Vacant Land,No data,No data,No data,No data,No data,No dat,,No dat,No dat,No dat,No dat,No dat,0,0,No data,No data,No dat,
5613,260116000,0,HARTMAN'S MILL RD,,Vacant Land,,,,,,,,,,,,,0,0,,,,
5614,260116100,0,HARTMAN'S MILL RD,,Vacant Land,,,,,,,,,,,,,0,0,,,,
5615,260117000,127,BAYLOR LN,,Single Family,1 Story,C,Shingles,W/W Carpet,Heat Pump,0,1978,5,3,1,1,0,,,No Basement,Wood,1.00,1008
5616,260118000,125,BAYLOR LN,,Single Family,2 Story,C,Shingles,W/W Carpet,Heat Pump,0,1995,6,3,0,2,0,612,,Full Basement,Aluminum,2.00,1224
5617,270001000,721,1ST ST S,,Vacant Land,,,,,,,,,,,,,0,0,,,,
5618,270002000,710,1ST ST S,,Single Family,2 Story,C,Metal,Hardwood,Forced Air,0,1925,6,3,0,2,0,,,No Basement,Stucco,2.00,1442
5619,270003000,714,1ST ST S,,Single Family,1 Story,C,Shingles,Hardwood,Heat Pump,0,1925,4,2,0,1,0,,,No Basement,Stucco,1.00,1014
5620,270004000,716,1ST ST S,,Duplex,2 Story,C -,Shingles,Hardwood,Forced Air,0,1925,9,5,0,2,0,,,No Basement,Stucco,2.00,1764
5621,270005000,104,OAK ST,,Single Family,2 Story,C,Shingles,Hardwood,Heat Pump,0,1900,5,2,0,1,0,,,No Basement,Vinyl,2.00,1047
5622,270006000,102,OAK ST,,Vacant Land,,,,,,,,,,,,,0,0,,,,
5623,270008000,720,1ST ST S,,Vacant Land,,,,,,,,,,,,,0,0,,,,
5624,270009000,722,1ST ST S,,Single Family,2 Story,C +,Shingles,Hardwood,Forced Air,0,1925,6,3,0,1,0,,,No Basement,Stucco,2.00,1128
5625,270010000,724,1ST ST S,,Single Family,2 Story,C,Shingles,W/W Carpet,Forced Air,0,1991,6,3,0,2,0,,,No Basement,Vinyl,2.00,1656
5626,270011000,734,1ST ST S,,Single Family,2 Story,C,Metal,Hardwood,Hot Water Radiator,0,1925,5,3,1,1,0,,,No Basement,Stucco,2.00,1180
5627,270015000,0,1ST ST S,,Cemetery,,,,,,,,,,,,,0,0,,,,
5628,270034000,905,6TH ST SE,,Single Family,1 Story,C,Shingles,W/W Carpet,Forced Air,0,1946,4,2,0,1,0,,,No Basement,Stucco,1.00,780
5629,270035000,909,6TH ST SE,,Single Family,1 Story,C,Architectural Shingles,Hardwood,Forced Air,1,1956,9,3,0,2,0,840,840,Full Basement,Stucco,1.00,840
5630,270036000,915,6TH ST SE,,Single Family,2 Story,D,Metal,Hardwood,Floor Furnace,0,1935,7,3,0,2,0,,,No Basement,Stucco,2.00,1810
5631,270037000,921,6TH ST SE,,Single Family-1 Conversion,2 Story,C,Metal,Hardwood,Heat Pump,0,1900,14,7,0,3,0,1342,1189,Full Basement,Aluminum,2.00,2684
5632,270038000,1003,6TH ST SE,,Single Family,1 Story,C,Shingles,Hardwood,Forced Air,0,1946,4,2,0,1,0,258,0,Partial Basement,Stucco,1.00,1033
5633,270038100,917,6TH ST SE,,Single Family,1 Story,C,Shingles,Hardwood,Heat Pump,1,1962,6,4,0,3,0,,,No Basement,Vinyl,1.00,1848
5634,270039000,1007,6TH ST SE,,Single Family,1.5 Story,C,Metal,Hardwood,Forced Air,0,1946,7,3,0,2,0,516,,Partial Basement,Hardy Board,1.50,1739
5635,270040000,1013,6TH ST SE,,Vacant Land,,,,,,,,,,,,,0,0,,,,
5636,270041000,1015,6TH ST SE,,Single Family,1 Story,C,Shingles,Hardwood,Floor Furnace,0,1947,4,2,0,1,0,517,0,Partial Basement,Stucco,1.00,1033
5637,270042000,1017,6TH ST SE,,Single Family,1 Story,C,Shingles,Hardwood,Forced Air,0,1946,6,4,0,2,0,258,0,Partial Basement,Concrete Block,1.00,1287
5638,270043000,505,ELLIOTT AVE,,Single Family,1 Story,B,Shingles,Hardwood,Forced Air,0,1947,6,3,0,2,0,516,0,Partial Basement,Aluminum,1.00,1275
5639,270044000,501,ELLIOTT AVE,,Single Family,1 Story,C,Shingles,Hardwood,Floor Furnace,0,1947,4,2,0,1,0,678,0,Partial Basement,Stucco,1.00,1033
