INCIDENT_ID,STREET_ADDRESS,IN_ZIP,LONGITUDE,LATITUDE,FIRE_TYPE,INCIDENT_DURATION_MIN,ALARM_DATE_TIME_AMERICA_NY,year parse,PROPERTY_LOSS_DOLLARS,PROPERTY_USE,FIRE_AREA_OF_ORIGIN,HEAT_SOURCE,ITEM_FIRST_IGNITED,CAUSE_OF_IGNITION,UNIT_1ST_ARRIVE,UNIT_1ST_RESP_TM_MIN,datetime,geometry,geocode_status_code,geocode_count,geocode_quality,geocode_address,geocode_geom,index,point_to_geocode_dist_m
2701685,1601 UNIVERSITY AVE,22901,,,Outside rubbish fire                                                                ,8.55,2007-04-10 15:32:34,2007,0.0,"Street, other","Outside area, other",Undetermined,Undetermined,Intentional,E7     ,3.93333333333336,2007-04-10 15:32:34,POINT (nan nan),200.0,5.0,0.595,"Charlottesville, Virginia, United States",POINT (-78.47669999999999 38.0293),807.0,inf
2701694,1360 RUGBY AVE,22903,-78.479588,38.048797,Natural vegetation fire                                                             ,34.883333333333276,2007-04-10 21:35:27,2007,0.0,Open land or field,,,,Other cause,E3     ,0.083333333333376,2007-04-10 21:35:27,POINT (-78.47958800000001 38.048797),200.0,5.0,1.0,"1604 Ricky Road, Charlottesville, Virginia 22901, United States",POINT (-78.50155700000001 38.060775),808.0,2342.560374252935
2701781,1306 RUGBY RD,22902,-78.49047,38.00955,Natural vegetation fire                                                             ,58.50000000000001,2007-04-17 00:43:34,2007,0.0,,,,,Natural source,E2     ,5.449999999999968,2007-04-17 00:43:34,POINT (-78.49047 38.00955),200.0,5.0,0.948,"1800 Jefferson Park Avenue, Charlottesville, Virginia 22903, United States",POINT (-78.50887899999999 38.028802),809.0,2679.9617019357756
2701805,,22902,-78.49047,38.00955,Special outside fire                                                                ,23.73333333333336,2007-04-18 22:16:59,2007,250.0,Electrical distribution,,,,Other cause,E7     ,5.266666666666656,2007-04-18 22:16:59,POINT (-78.49047 38.00955),200.0,5.0,0.948,"2434 Jefferson Park Ave, Charlottesville, Virginia 22903, United States",POINT (-78.514061 38.020927),810.0,2426.6416264972418
2701817,,22902,-78.49047,38.00955,Special outside fire                                                                ,21.566666666666734,2007-04-19 20:08:32,2007,0.0,,,,,Incendiary,E7     ,3.649999999999968,2007-04-19 20:08:32,POINT (-78.49047 38.00955),200.0,5.0,1.0,"2101 Arlington Boulevard, Charlottesville, Virginia 22903, United States",POINT (-78.506075 38.050152),811.0,4711.268937461623
2701826,908 ST CLAIR AVE,22901,-78.463291,38.038008,Special outside fire                                                                ,32.36666666666674,2007-04-20 15:14:09,2007,800.0,Open land or field,"Engine area, running gear, wheel area","Heat, spark from friction",Undetermined,Unintentional,E1     ,5.233333333333392,2007-04-20 15:14:09,POINT (-78.463291 38.038008),200.0,5.0,1.0,"500 1st Street South, Charlottesville, Virginia 22902, United States",POINT (-78.483119 38.026924),812.0,2132.083920361778
2701832,1532 VIRGINIA AVE,22908,-78.49988,38.03857,Natural vegetation fire                                                             ,49.98333333333326,2007-04-20 19:12:40,2007,0.0,"Barracks, dormitory",,,,Misuse of fire,BC5     ,4.549999999999968,2007-04-20 19:12:40,POINT (-78.49988 38.03857),200.0,5.0,1.0,"203 Ridge Street, Charlottesville, Virginia 22902, United States",POINT (-78.486465 38.029412),813.0,1556.0494325987554
2701842,722 PROSPECT AVE,22902,-78.494602,38.024515,Structure Fire                                                                      ,18.583333333333343,2007-04-21 20:49:48,2007,0.0,Multifamily dwelling,"Cooking area, kitchen","Hot or smoldering object, other",Appliance housing or casing,Unintentional,E5     ,4.533333333333264,2007-04-21 20:49:48,POINT (-78.494602 38.024515),200.0,5.0,1.0,"2101 Arlington Boulevard, Charlottesville, Virginia 22903, United States",POINT (-78.506075 38.050152),815.0,3019.2024033716107
2701852,750 WALKER SQ,22902,-78.491443,38.030465,Natural vegetation fire                                                             ,14.96666666666664,2007-04-22 15:08:20,2007,0.0,Graded and cared-for plots of land,,Cigarette,,Smoking,E7     ,4.5,2007-04-22 15:08:20,POINT (-78.491443 38.030465),200.0,5.0,1.0,"1005 Montrose Avenue, Charlottesville, Virginia 22902, United States",POINT (-78.475503 38.019801),816.0,1833.3654966132726
2701853,730 MCINTIRE RD,22901,-78.477087,38.040412,Mobile property (vehicle) fire                                                      ,35.16666666666667,2007-04-22 15:13:11,2007,3500.0,Open land or field,"Engine area, running gear, wheel area",Undetermined,Undetermined,Unintentional,E1     ,3.4833333333333596,2007-04-22 15:13:11,POINT (-78.477087 38.040412),200.0,5.0,1.0,"1001 Market Street East, Charlottesville, Virginia 22902, United States",POINT (-78.47299599999999 38.028851),817.0,1332.8233770208649
2701867,611 RUGBY RD,22901,-78.499816,38.042559,Natural vegetation fire                                                             ,31.033333333333296,2007-04-23 14:36:59,2007,0.0,,,Cigarette,,Smoking,E2     ,4.799999999999952,2007-04-23 14:36:59,POINT (-78.499816 38.042559),200.0,5.0,1.0,"1500 Carlton Avenue, Charlottesville, Virginia 22902, United States",POINT (-78.4661 38.020253),819.0,3859.8240754129606
2701885,1801 HYDRAULIC RD,22901,-78.49103,38.061042,Natural vegetation fire                                                             ,8.916666666666625,2007-04-24 16:04:50,2007,0.0,Vehicle parking area,,,,Smoking,E1     ,3.93333333333336,2007-04-24 16:04:50,POINT (-78.49102999999999 38.061042),200.0,5.0,1.0,"600 Dice Street, Charlottesville, Virginia 22903, United States",POINT (-78.489835 38.029206),820.0,3535.9650841366297
2701886,1801 HYDRAULIC RD,22901,-78.49103,38.061042,Natural vegetation fire                                                             ,10.466666666666638,2007-04-24 17:01:35,2007,0.0,Vehicle parking area,,,,Smoking,E1     ,4.083333333333265,2007-04-24 17:01:35,POINT (-78.49102999999999 38.061042),200.0,5.0,1.0,"337 15th St SW, Charlottesville, Virginia 22903, United States",POINT (-78.50327 38.02975),821.0,3636.4120595937075
2701894,,22902,-78.49047,38.00955,Mobile property (vehicle) fire                                                      ,28.13333333333328,2007-04-25 05:15:19,2007,5600.0,,"Exterior, exposed surface",Hot ember or ash,"Organic materials, other",Unintentional,E5     ,6.766666666666705,2007-04-25 05:15:19,POINT (-78.49047 38.00955),200.0,5.0,0.948,"2111 Jefferson Park Avenue, Charlottesville, Virginia 22903, United States",POINT (-78.51499 38.026637),822.0,2869.877898697226
2701931,1319 E MARKET ST,22901,-78.465838,38.025789,Natural vegetation fire                                                             ,15.983333333333281,2007-04-29 12:16:58,2007,0.0,,,,,Undetermined,E5     ,5.1166666666666085,2007-04-29 12:16:58,POINT (-78.46583800000001 38.025789),200.0,5.0,1.0,"1002 Linden Avenue, Charlottesville, Virginia 22902, United States",POINT (-78.469903 38.014033),823.0,1353.100297370508
2701935,1806 YORKTOWN DR,22901,-78.475188,38.061615,Natural vegetation fire                                                             ,40.34999999999995,2007-04-29 18:04:19,2007,0.0,"Outside or special property, other",,Undetermined,,Undetermined,E2     ,4.333333333333392,2007-04-29 18:04:19,POINT (-78.475188 38.061615),200.0,5.0,0.948,"1904 Stadium Road, Charlottesville, Virginia 22903, United States",POINT (-78.51330400000001 38.02912),824.0,4920.669831814568
2701971,510 CLEVELAND AVE,22901,-78.498813,38.01706,Structure Fire                                                                      ,25.36666666666661,2007-05-03 20:20:33,2007,500.0,1 or 2 family dwelling,"Cooking area, kitchen","Heat from powered equipment, other","Cooking materials, including edible materials",Unintentional,BC2     ,0.8333333333333279,2007-05-03 20:20:33,POINT (-78.498813 38.01706),200.0,5.0,1.0,"901 Rose Hill Drive, Charlottesville, Virginia 22903, United States",POINT (-78.486611 38.039897),825.0,2752.4724769720037
2702011,1011 E JEFFERSON ST,22902,-78.472132,38.029677,Mobile property (vehicle) fire                                                      ,31.366666666666653,2007-05-07 14:51:49,2007,8000.0,Vehicle parking area,"Engine area, running gear, wheel area","Heat from powered equipment, other","Electrical wire, cable insulation",Unintentional,E5     ,4.599999999999936,2007-05-07 14:51:49,POINT (-78.472132 38.029677),200.0,5.0,1.0,"904 Avon Street, Charlottesville, Virginia 22902, United States",POINT (-78.480278 38.022417),826.0,1077.6843871141232
2702135,,22902,-78.49047,38.00955,Mobile property (vehicle) fire                                                      ,41.816666666666734,2007-05-20 13:02:45,2007,0.0,,Operator/passenger area of transportation equip.,Undetermined,"Upholstered sofa, chair, vehicle seats",Unintentional,BC6     ,3.7166666666666397,2007-05-20 13:02:45,POINT (-78.49047 38.00955),200.0,5.0,1.0,"2509 Westerly Avenue, Charlottesville, Virginia 22903, United States",POINT (-78.521175 38.024446),827.0,3163.456745298453
2702159,400 366 RIVERSIDE AVE,22902,-78.454636,38.026539,Mobile property (vehicle) fire                                                      ,14.85,2007-05-23 19:15:32,2007,300.0,,"Fuel tank, fuel line","Hot or smoldering object, other",Undetermined,Failure of equipment or heat source,E5     ,8.31666666666672,2007-05-23 19:15:32,POINT (-78.45463599999999 38.026539),200.0,5.0,1.0,"702 Franklin Street, Charlottesville, Virginia 22902, United States",POINT (-78.4657 38.019301),828.0,1260.9061342375342
2702196,150 GOODMAN ST,22902,-78.475852,38.02537,Structure Fire                                                                      ,436.8499999999992,2007-05-27 04:43:13,2007,120000.0,Multifamily dwelling,"Attic: vacant, crawl space above top story, cupola","Spark, ember, or flame from operating equipment","Electrical wire, cable insulation",Cause under investigation,BC2     ,4.416666666666623,2007-05-27 04:43:13,POINT (-78.475852 38.02537),200.0,5.0,1.0,"1 University Circle, Charlottesville, Virginia 22903, United States",POINT (-78.500393 38.042221),832.0,2853.6951353890204
2702250,,22901,-78.49047,38.00955,Natural vegetation fire                                                             ,5.816666666666736,2007-06-01 14:47:31,2007,0.0,Vehicle parking area,,Cigarette,,Smoking,E2     ,3.516666666666624,2007-06-01 14:47:31,POINT (-78.49047 38.00955),200.0,5.0,1.0,"913 Market Street East, Charlottesville, Virginia 22902, United States",POINT (-78.474541 38.029556),833.0,2624.9281503899574
2702261,1800 HYDRAULIC RD,22901,-78.491041,38.060596,Natural vegetation fire                                                             ,8.166666666666673,2007-06-02 12:43:50,2007,0.0,Vehicle parking area,,Cigarette,,Smoking,E4     ,3.449999999999952,2007-06-02 12:43:50,POINT (-78.491041 38.060596),200.0,5.0,1.0,"1600 Grady Avenue, Charlottesville, Virginia 22903, United States",POINT (-78.49893299999999 38.041455),834.0,2235.1075900041465
2702270,1924 SWANSON DR,22901,-78.492734,38.063521,Structure Fire                                                                      ,15.41666666666664,2007-06-03 15:39:17,2007,0.0,Multifamily dwelling,"Cooking area, kitchen","Heat from powered equipment, other","Cooking materials, including edible materials",Unintentional,E2     ,4.083333333333265,2007-06-03 15:39:17,POINT (-78.492734 38.063521),200.0,5.0,1.0,"1116 Monticello Road, Charlottesville, Virginia 22902, United States",POINT (-78.472662 38.021792),835.0,4956.608896642462
2702275,2408 JEFFERSON PARK,22903,-78.514767,38.022713,Mobile property (vehicle) fire                                                      ,20.03333333333328,2007-06-04 11:59:15,2007,0.0,,"Engine area, running gear, wheel area","Heat from powered equipment, other",Undetermined,Unintentional,BC2     ,6.950000000000016,2007-06-04 11:59:15,POINT (-78.51476700000001 38.022713),200.0,5.0,1.0,"406 Garrett Street, Charlottesville, Virginia 22902, United States",POINT (-78.481273 38.027768),836.0,2994.479890226348
2702282,406 10TH ST NE,22901,-78.471765,38.031117,Natural vegetation fire                                                             ,22.099999999999966,2007-06-04 21:07:12,2007,0.0,Business office,,"Hot or smoldering object, other",,Equipment,E5     ,4.61666666666664,2007-06-04 21:07:12,POINT (-78.471765 38.031117),200.0,5.0,1.0,"1536 Rugby Road, Charlottesville, Virginia 22903, United States",POINT (-78.489898 38.05554),837.0,3144.2803719183967
2702294,2218 BARRACKS RD,22903,-78.49047,38.00955,Mobile property (vehicle) fire                                                      ,7.616666666666736,2007-06-06 08:09:34,2007,0.0,"Street, other",Undetermined,Undetermined,Undetermined,Cause undetermined after investigation,E6     ,5.333333333333328,2007-06-06 08:09:34,POINT (-78.49047 38.00955),200.0,5.0,1.0,"406 Garrett Street, Charlottesville, Virginia 22902, United States",POINT (-78.481273 38.027768),838.0,2177.877259900785
2702398,,22901,-78.49047,38.00955,Mobile property (vehicle) fire                                                      ,39.483333333333356,2007-06-14 07:28:50,2007,0.0,,"Engine area, running gear, wheel area","Heat from powered equipment, other",Flammable liquid/gas - in/from engine or burner,Unintentional,BC5     ,0.099999999999936,2007-06-14 07:28:50,POINT (-78.49047 38.00955),200.0,5.0,1.0,"2101 Arlington Boulevard, Charlottesville, Virginia 22903, United States",POINT (-78.506075 38.050152),839.0,4711.268937461623
2702422,701 E HIGH ST,22902,-78.475592,38.031576,Structure Fire                                                                      ,23.19999999999998,2007-06-16 08:30:24,2007,0.0,Multifamily dwelling,"Cooking area, kitchen","Radiated, conducted heat from operating equipment",Flammable liquid/gas in container or pipe,Unintentional,E7     ,3.666666666666672,2007-06-16 08:30:24,POINT (-78.47559200000001 38.031576),200.0,5.0,1.0,"1010 Elliott Avenue, Charlottesville, Virginia 22902, United States",POINT (-78.47587300000001 38.018534),840.0,1448.1287846706746
2702443,602 BAILEY RD,22902,-78.495639,38.020827,Structure Fire                                                                      ,23.19999999999998,2007-06-18 16:12:55,2007,1000.0,1 or 2 family dwelling,"Cooking area, kitchen","Radiated, conducted heat from operating equipment",Flammable liquid/gas - uncontained,Unintentional,E7     ,3.216666666666672,2007-06-18 16:12:55,POINT (-78.495639 38.020827),200.0,5.0,1.0,"416 Garrett Street, Charlottesville, Virginia 22902, United States",POINT (-78.48023499999999 38.027159),841.0,1524.544484797238
2702601,190 RUGBY RD,22903,-78.501513,38.039958,Structure Fire                                                                      ,32.616666666666724,2007-07-01 19:04:08,2007,0.0,"Property Use, other","Chute/container - trash, rubbish, waste",Undetermined,Undetermined,"Cause, other",BC2     ,4.8666666666666245,2007-07-01 19:04:08,POINT (-78.501513 38.039958),200.0,5.0,1.0,"1010 Wertland Street, Charlottesville, Virginia 22903, United States",POINT (-78.494597 38.033828),842.0,912.0902798457023
2702634,118 RIVERBLUFF CIR,22905,-78.50376,38.05092,Natural vegetation fire                                                             ,14.06666666666664,2007-07-04 16:40:38,2007,0.0,Construction site,,Hot ember or ash,,Smoking,E5     ,7.816666666666608,2007-07-04 16:40:38,POINT (-78.50376 38.05092),200.0,5.0,1.0,"620 West Main Street, Charlottesville, Virginia 22903, United States",POINT (-78.489233 38.031126),843.0,2540.843091163874
2702639,926 CHARLTON AVE,22902,-78.489141,38.039315,Structure Fire                                                                      ,11.900000000000016,2007-07-04 21:06:24,2007,0.0,"Outside or special property, other","Bathroom, checkroom, lavatory, locker room",Fireworks,"Pyrotechnics, explosives",Intentional,E7     ,5.100000000000048,2007-07-04 21:06:24,POINT (-78.489141 38.039315),200.0,5.0,1.0,"201 Emmet St N, Charlottesville, Virginia 22903, United States",POINT (-78.50646 38.04065),844.0,1527.8445325387452
2702643,1209 PRESTON AVE,22902,-78.492732,38.043059,Structure Fire                                                                      ,483.19999999999925,2007-07-04 22:40:41,2007,144200.0,1 or 2 family dwelling,"Cooking area, kitchen",Undetermined,Undetermined,Cause under investigation,E5     ,3.5333333333333283,2007-07-04 22:40:41,POINT (-78.492732 38.043059),200.0,5.0,1.0,"224 9th Street Southwest, Charlottesville, Virginia 22903, United States",POINT (-78.49452599999999 38.03043),846.0,1410.879205680847
2702664,1110 ROSE HILL DR,22901,-78.483985,38.041938,Structure Fire                                                                      ,77.33333333333333,2007-07-07 11:08:42,2007,2500.0,Business office,Office,Match,"Rubbish, trash, or waste",Unintentional,E2     ,4.016666666666736,2007-07-07 11:08:42,POINT (-78.483985 38.041938),200.0,5.0,1.0,"218 14th Street Northwest, Charlottesville, Virginia 22903, United States",POINT (-78.498215 38.035068),847.0,1463.8422790808509
2702674,1801 HYDRAULIC RD,22902,-78.49103,38.061042,Natural vegetation fire                                                             ,8.583333333333265,2007-07-08 15:11:46,2007,0.0,"Street, other",,,,Undetermined,E1     ,0.699999999999984,2007-07-08 15:11:46,POINT (-78.49102999999999 38.061042),200.0,5.0,1.0,"501 Cherry Avenue, Charlottesville, Virginia 22903, United States",POINT (-78.49028300000001 38.027197),848.0,3758.017233035974
2702685,2205 FONTAINE AVE,22902,-78.516062,38.025954,Natural vegetation fire                                                             ,18.350000000000065,2007-07-09 14:27:36,2007,0.0,"Residential street, road or residential driveway",,"Heat, spark from friction",,Smoking,E6     ,9.266666666666689,2007-07-09 14:27:36,POINT (-78.51606200000001 38.025954),200.0,5.0,1.0,"1215 Wertland Street, Charlottesville, Virginia 22903, United States",POINT (-78.497319 38.034819),849.0,1917.6839603272144
2702691,527 7 1/2 ST SW,22902,-78.493715,38.026856,Structure Fire                                                                      ,28.899999999999935,2007-07-09 17:56:27,2007,10000.0,1 or 2 family dwelling,"Egress/exit, other",Hot ember or ash,Exterior wall covering or finish,Unintentional,E7     ,3.1333333333332964,2007-07-09 17:56:27,POINT (-78.49371499999999 38.026856),200.0,5.0,0.753333,"300 Monticello Avenue, Lynchburg, Virginia 24501, United States",POINT (-79.17982499999999 37.403697),850.0,91892.29204633081
2702732,1158 5TH ST SW,22902,-78.503021,38.011727,Natural vegetation fire                                                             ,9.116666666666639,2007-07-14 13:03:02,2007,0.0,,,,,Undetermined,E7     ,3.8166666666667197,2007-07-14 13:03:02,POINT (-78.503021 38.011727),200.0,5.0,1.0,"1522 East High Street, Charlottesville, Virginia 22902, United States",POINT (-78.46074 38.033538),852.0,4433.014670762344
2702742,,22902,-78.49047,38.00955,Natural vegetation fire                                                             ,16.616666666666735,2007-07-16 10:15:34,2007,0.0,Railroad right of way                                                               ,,Fireworks,,Incendiary,E5     ,2.01666666666672,2007-07-16 10:15:34,POINT (-78.49047 38.00955),200.0,5.0,1.0,"978 Rockcreek Road, Charlottesville, Virginia 22903, United States",POINT (-78.496331 38.019973),856.0,1266.4873777514129
2702766,246 SHAMROCK RD,22902,-78.507071,38.02506,Structure Fire                                                                      ,193.8833333333323,2007-07-17 23:26:37,2007,45000.0,1 or 2 family dwelling,"Attic: vacant, crawl space above top story, cupola",Undetermined,Structural member or framing,Cause under investigation,E7     ,5.73333333333336,2007-07-17 23:26:37,POINT (-78.507071 38.02506),200.0,5.0,1.0,"2208 North Berkshire Road, Charlottesville, Virginia 22901, United States",POINT (-78.495464 38.061312),857.0,4151.66077551157
2702828,608 HINTON AVE,22902,-78.47912,38.026363,Structure Fire                                                                      ,272.58333333333263,2007-07-23 21:04:57,2007,125000.0,1 or 2 family dwelling,Wall surface: exterior,Radiated heat from another fire,Exterior wall covering or finish,"Cause, other",E5     ,2.516666666666688,2007-07-23 21:04:57,POINT (-78.47911999999999 38.026363),200.0,5.0,1.0,"411 Garrett Street, Charlottesville, Virginia 22902, United States",POINT (-78.48126499999999 38.026845),858.0,195.82385518379934
2702834,910 RIVER RD,22902,-78.459009,38.035498,Mobile property (vehicle) fire                                                      ,51.2833333333333,2007-07-24 15:43:28,2007,0.0,,Operator/passenger area of transportation equip.,Undetermined,"Electrical wire, cable insulation",Unintentional,E1     ,1.849999999999968,2007-07-24 15:43:28,POINT (-78.45900899999999 38.035498),200.0,5.0,1.0,"200 Shamrock Road, Charlottesville, Virginia 22903, United States",POINT (-78.509299 38.026009),859.0,4540.047156965708
2702873,755 WALKER SQ,22902,-78.491554,38.030784,Structure Fire                                                                      ,17.483333333333327,2007-07-28 18:50:23,2007,0.0,Multifamily dwelling,"Cooking area, kitchen","Radiated, conducted heat from operating equipment","Agricultural crop, including fruits and vegetable",Unintentional,E7     ,5.166666666666719,2007-07-28 18:50:23,POINT (-78.49155399999999 38.030784),200.0,5.0,1.0,"619 Madison Ave, Charlottesville, Virginia 22903, United States",POINT (-78.49567 38.04108),860.0,1198.8260832855703
2702876,1021 WERTLAND ST,22902,-78.494915,38.034145,Structure Fire                                                                      ,20.049999999999983,2007-07-29 04:38:49,2007,0.0,Multifamily dwelling,"Cooking area, kitchen","Radiated, conducted heat from operating equipment",Undetermined,Unintentional,E7     ,5.833333333333296,2007-07-29 04:38:49,POINT (-78.49491500000001 38.034145),200.0,5.0,1.0,"1305 Market Street East, Charlottesville, Virginia 22902, United States",POINT (-78.467057 38.026212),861.0,2600.03525265265
2702880,216 W WATER ST,22902,-78.482956,38.030347,Mobile property (vehicle) fire                                                      ,34.31666666666664,2007-07-29 16:37:37,2007,30000.0,,"Engine area, running gear, wheel area","Heat from powered equipment, other",Multiple items first ignited,Cause undetermined after investigation,E7     ,2.5499999999999523,2007-07-29 16:37:37,POINT (-78.482956 38.030347),200.0,5.0,1.0,"1317 Hilltop Road, Charlottesville, Virginia 22903, United States",POINT (-78.49179100000001 38.05094),862.0,2414.2401640723347
2702929,1910 ARLINGTON BLVD,22902,-78.49047,38.00955,Mobile property (vehicle) fire                                                      ,27.499999999999968,2007-08-02 14:38:16,2007,0.0,,"Engine area, running gear, wheel area",Undetermined,Undetermined,Cause undetermined after investigation,BC3     ,6.0999999999999845,2007-08-02 14:38:16,POINT (-78.49047 38.00955),200.0,5.0,1.0,"900 Jefferson Street, Charlottesville, Virginia 22902, United States",POINT (-78.47436399999999 38.03041),863.0,2713.6892998844064
2702933,126 13TH ST NW,22903,-78.49795,38.034248,Structure Fire                                                                      ,112.41666666666663,2007-08-02 19:04:25,2007,6000.0,Multifamily dwelling,"Cooking area, kitchen","Radiated, conducted heat from operating equipment","Box, carton, bag, basket, barrel",Unintentional,E7     ,3.8666666666666885,2007-08-02 19:04:25,POINT (-78.49795 38.034248),200.0,5.0,1.0,"1936 Arlington Boulevard, Charlottesville, Virginia 22903, United States",POINT (-78.505782 38.048452),864.0,1720.3195838022461
2702952,1159 MILLMONT ST,22903,-78.500786,38.054133,Natural vegetation fire                                                             ,11.766666666666671,2007-08-04 20:06:09,2007,0.0,,,,,Open/outdoor fire,E6     ,5.333333333333328,2007-08-04 20:06:09,POINT (-78.50078600000001 38.054133),200.0,5.0,1.0,"979 Rockcreek Road, Charlottesville, Virginia 22903, United States",POINT (-78.49672099999999 38.020175),866.0,3786.8301618050077
2703040,314 CARLTON RD,22902,-78.470583,38.021306,Mobile property (vehicle) fire                                                      ,17.066666666666737,2007-08-12 15:38:51,2007,0.0,,Operator/passenger area of transportation equip.,Arcing,"Electrical wire, cable insulation",Failure of equipment or heat source,E5     ,4.400000000000064,2007-08-12 15:38:51,POINT (-78.470583 38.021306),200.0,5.0,1.0,"1 Morton Drive, Charlottesville, Virginia 22903, United States",POINT (-78.49575900000001 38.055403),867.0,4383.614723163783
2703046,802 HARDY DR,22902,-78.490319,38.033316,Mobile property (vehicle) fire                                                      ,72.41666666666673,2007-08-13 03:24:35,2007,1700.0,,"Engine area, running gear, wheel area",Incendiary device,Multiple items first ignited,Cause under investigation,E5     ,5.466666666666672,2007-08-13 03:24:35,POINT (-78.490319 38.033316),200.0,5.0,1.0,"1045 5th Street Southwest, Charlottesville, Virginia 22902, United States",POINT (-78.49656 38.018819),868.0,1700.2000533465368
2703070,1017 PRESTON AVE,22902,-78.492214,38.04152,Structure Fire                                                                      ,33.25000000000003,2007-08-15 16:33:13,2007,0.0,Multifamily dwelling,"Cooking area, kitchen","Spark, ember, or flame from operating equipment","Pipe, duct, conduit or hose",Unintentional,E7     ,3.216666666666672,2007-08-15 16:33:13,POINT (-78.492214 38.04152),200.0,5.0,0.948,"1800 Jefferson Park Avenue, Charlottesville, Virginia 22903, United States",POINT (-78.50887899999999 38.028802),869.0,2033.4293052962678
2703090,514 BRANDON AVE,22902,-78.504314,38.029689,Structure Fire                                                                      ,194.76666666666577,2007-08-16 21:45:51,2007,58000.0,Multifamily dwelling,"Attic: vacant, crawl space above top story, cupola",Lightning,Exterior roof covering or finish,Act of nature,E6     ,,2007-08-16 21:45:51,POINT (-78.50431399999999 38.029689),200.0,5.0,1.0,"766 Prospect Ave, Charlottesville, Virginia 22903, United States",POINT (-78.49581000000001 38.02259),870.0,1085.749507317982
2703132,1427 UNIVERSITY AVE,22903,-78.500333,38.034613,Structure Fire                                                                      ,59.75000000000007,2007-08-19 19:08:01,2007,0.0,Restaurant or cafeteria,"Cooking area, kitchen","Spark, ember, or flame from operating equipment",Flammable liquid/gas - in/from engine or burner,Failure of equipment or heat source,BC2     ,0.483333333333264,2007-08-19 19:08:01,POINT (-78.500333 38.034613),200.0,5.0,1.0,"1004 King Street, Charlottesville, Virginia 22903, United States",POINT (-78.497677 38.02898),871.0,667.4425142799756
2703206,2021 IVY RD,22903,-78.510665,38.042119,Structure Fire                                                                      ,24.750000000000004,2007-08-26 20:06:39,2007,350.0,Multifamily dwelling,"Cooking area, kitchen","Heat from powered equipment, other","Cooking materials, including edible materials",Unintentional,E6     ,2.450000000000016,2007-08-26 20:06:39,POINT (-78.510665 38.042119),200.0,5.0,1.0,"1720 Cherry Avenue, Charlottesville, Virginia 22903, United States",POINT (-78.50998 38.019869),873.0,2470.8814824725787
2703216,118 CAMERON LN,22902,-78.49047,38.00955,Structure Fire                                                                      ,127.15,2007-08-27 22:31:03,2007,0.0,1 or 2 family dwelling,Roof surface: exterior,Arcing,"Structural component or finish, other",Failure of equipment or heat source,E6     ,5.06666666666664,2007-08-27 22:31:03,POINT (-78.49047 38.00955),200.0,5.0,1.0,"908 Cottage Lane, Charlottesville, Virginia 22903, United States",POINT (-78.49700199999999 38.045711),874.0,4055.3229746760526
2703246,771 PROSPECT AVE,22901,-78.49477,38.06987,Structure Fire                                                                      ,232.94999999999953,2007-08-30 13:06:26,2007,200000.0,1 or 2 family dwelling,"Common room, den, family room, living room, lounge",Undetermined,Undetermined,Cause under investigation,C1      ,0.150000000000048,2007-08-30 13:06:26,POINT (-78.49477 38.06987),200.0,5.0,1.0,"1719 Hydraulic Road, Charlottesville, Virginia 22901, United States",POINT (-78.49030999999999 38.058759),877.0,1294.1639258505318
2703311,1207 GRADY AVE,22902,-78.494699,38.039625,Mobile property (vehicle) fire                                                      ,30.81666666666672,2007-09-06 11:36:26,2007,6000.0,,Undetermined,Undetermined,Undetermined,Unintentional,E5     ,4.633333333333344,2007-09-06 11:36:26,POINT (-78.494699 38.039625),200.0,5.0,1.0,"800 Rose Hill Drive, Charlottesville, Virginia 22903, United States",POINT (-78.486617 38.03829),878.0,724.938454845014
2703338,1406 GRADY AVE,22902,-78.496638,38.040276,Structure Fire                                                                      ,24.250000000000036,2007-09-08 16:42:59,2007,350.0,1 or 2 family dwelling,"Exterior balcony, unenclosed porch",Heat from other open flame or smoking materials,Flammable liquid/gas in container or pipe,Unintentional,E4     ,1.58333333333328,2007-09-08 16:42:59,POINT (-78.496638 38.040276),200.0,5.0,1.0,"1935 Arlington Blvd, Charlottesville, Virginia 22903, United States",POINT (-78.50449999999999 38.04838),879.0,1133.9774617243115
2703351,1007 ALTAVISTA AVE,22902,-78.476569,38.018075,Structure Fire                                                                      ,49.183333333333344,2007-09-09 12:28:16,2007,2500.0,Multifamily dwelling,"Cooking area, kitchen","Radiated, conducted heat from operating equipment",Flammable liquid/gas in container or pipe,Unintentional,E7     ,4.033333333333296,2007-09-09 12:28:16,POINT (-78.476569 38.018075),200.0,5.0,1.0,"738 Prospect Avenue, Charlottesville, Virginia 22903, United States",POINT (-78.49468 38.023089),880.0,1685.1972105551022
2703358,207 RIDGE ST,22902,-78.485912,38.02899,Structure Fire                                                                      ,23.983333333333345,2007-09-10 01:39:04,2007,1200.0,"Dormitory type residence, other                                                     ","Laundry area, wash house (laundry)","Radiated, conducted heat from operating equipment",Wearing apparel not on a person,Unintentional,E7     ,4.533333333333264,2007-09-10 01:39:04,POINT (-78.485912 38.02899),200.0,5.0,1.0,"400 East Main Street, Charlottesville, Virginia 22902, United States",POINT (-78.47927900000001 38.02977),881.0,588.8791746560801
